bigram,n,year,star,pec
water spots,17,2018,4,0.004663923182441701
4 star,16,2018,4,0.0043895747599451305
appointment online,16,2018,4,0.0043895747599451305
car serviced,16,2018,4,0.0043895747599451305
check engine,16,2018,4,0.0043895747599451305
credit union,16,2018,4,0.0043895747599451305
free wifi,16,2018,4,0.0043895747599451305
laser tag,16,2018,4,0.0043895747599451305
pep boys,16,2018,4,0.0043895747599451305
phone call,16,2018,4,0.0043895747599451305
service center,16,2018,4,0.0043895747599451305
24 hours,15,2018,4,0.00411522633744856
auto repair,15,2018,4,0.00411522633744856
buying experience,15,2018,4,0.00411522633744856
clean car,15,2018,4,0.00411522633744856
saturday morning,15,2018,4,0.00411522633744856
super helpful,15,2018,4,0.00411522633744856
synthetic oil,15,2018,4,0.00411522633744856
antenna mast,14,2018,4,0.003840877914951989
buying process,14,2018,4,0.003840877914951989
car looked,14,2018,4,0.003840877914951989
hand car,14,2018,4,0.003840877914951989
ice cream,14,2018,4,0.003840877914951989
multiple times,14,2018,4,0.003840877914951989
negative reviews,14,2018,4,0.003840877914951989
pleasant experience,14,2018,4,0.003840877914951989
reasonable prices,14,2018,4,0.003840877914951989
recently purchased,14,2018,4,0.003840877914951989
road trip,14,2018,4,0.003840877914951989
sales guy,14,2018,4,0.003840877914951989
test drove,14,2018,4,0.003840877914951989
tow truck,14,2018,4,0.003840877914951989
customer service,3115,2017,1,0.10783770684760784
oil change,2439,2017,1,0.08443536661358443
car wash,1970,2017,1,0.0681991276050682
service department,917,2017,1,0.031745482240531746
test drive,581,2017,1,0.020113549816520113
2 hours,555,2017,1,0.019213459807519213
sales manager,485,2017,1,0.01679014055251679
engine light,455,2017,1,0.01575157515751575
service manager,423,2017,1,0.014643772069514643
credit card,400,2017,1,0.013847538600013847
check engine,390,2017,1,0.013501350135013501
las vegas,373,2017,1,0.012912829744512912
30 minutes,362,2017,1,0.012532022433012532
20 minutes,337,2017,1,0.011666551270511666
sales person,334,2017,1,0.011562694731011562
2 weeks,333,2017,1,0.011528075884511529
phone call,326,2017,1,0.011285743959011286
3 hours,313,2017,1,0.010835698954510836
15 minutes,308,2017,1,0.010662604722010662
worst experience,306,2017,1,0.010593367029010594
10 minutes,304,2017,1,0.010524129336010523
insurance company,304,2017,1,0.010524129336010523
worst customer,304,2017,1,0.010524129336010523
extended warranty,266,2017,1,0.009208613169009209
parking lot,265,2017,1,0.009173994322509173
service advisor,265,2017,1,0.009173994322509173
months ago,254,2017,1,0.008793187011008794
phone calls,244,2017,1,0.008446998546008447
poor customer,239,2017,1,0.008273904313508273
2 days,235,2017,1,0.008135428927508135
tire rotation,235,2017,1,0.008135428927508135
45 minutes,234,2017,1,0.008100810081008101
horrible customer,233,2017,1,0.008066191234508066
front desk,231,2017,1,0.007996953541507998
1 star,230,2017,1,0.007962334695007962
weeks ago,230,2017,1,0.007962334695007962
1 2,227,2017,1,0.007858478155507859
3 days,226,2017,1,0.007823859309007824
multiple times,223,2017,1,0.00772000276950772
rental car,223,2017,1,0.00772000276950772
3 times,222,2017,1,0.0076853839230076855
gas station,219,2017,1,0.007581527383507582
worst car,211,2017,1,0.007304576611507305
sales guy,206,2017,1,0.007131482379007132
0 stars,205,2017,1,0.007096863532507097
story short,204,2017,1,0.007062244686007062
3 weeks,201,2017,1,0.006958388146506959
buyer beware,200,2017,1,0.006923769300006924
tow truck,200,2017,1,0.006923769300006924
discount tire,195,2017,1,0.0067506750675067504
horrible experience,194,2017,1,0.006716056221006716
5 minutes,193,2017,1,0.006681437374506681
4 hours,183,2017,1,0.006335248909506336
2 months,177,2017,1,0.006127535830506127
pep boys,172,2017,1,0.005954441598005954
bad experience,169,2017,1,0.0058505850585058505
car washed,168,2017,1,0.005815966212005816
sales rep,168,2017,1,0.005815966212005816
brake pads,166,2017,1,0.005746728519005747
finance manager,166,2017,1,0.005746728519005747
worst service,166,2017,1,0.005746728519005747
car washes,164,2017,1,0.005677490826005677
horrible service,160,2017,1,0.005539015440005539
oil changed,160,2017,1,0.005539015440005539
3 months,159,2017,1,0.005504396593505504
jiffy lube,157,2017,1,0.005435158900505435
body shop,155,2017,1,0.005365921207505366
terrible customer,155,2017,1,0.005365921207505366
car dealership,152,2017,1,0.005262064668005262
sales people,152,2017,1,0.005262064668005262
air filter,150,2017,1,0.005192826975005193
extremely rude,149,2017,1,0.005158208128505158
flat tire,140,2017,1,0.004846638510004847
days ago,139,2017,1,0.004812019663504812
6 months,137,2017,1,0.004742781970504743
free oil,137,2017,1,0.004742781970504743
steering wheel,137,2017,1,0.004742781970504743
terrible service,137,2017,1,0.004742781970504743
car buying,134,2017,1,0.004638925431004639
tire pressure,133,2017,1,0.004604306584504604
credit union,131,2017,1,0.004535068891504535
finance guy,131,2017,1,0.004535068891504535
car rental,130,2017,1,0.004500450045004501
buying experience,129,2017,1,0.0044658311985044654
service rep,129,2017,1,0.0044658311985044654
negative stars,125,2017,1,0.0043273558125043275
water spots,125,2017,1,0.0043273558125043275
4 days,121,2017,1,0.004188880426504189
ni called,120,2017,1,0.004154261580004154
service center,120,2017,1,0.004154261580004154
test drove,119,2017,1,0.00411964273350412
terrible experience,118,2017,1,0.004085023887004085
4 times,114,2017,1,0.003946548501003947
5 hours,114,2017,1,0.003946548501003947
1 hour,113,2017,1,0.003911929654503912
repair shop,113,2017,1,0.003911929654503912
bad reviews,112,2017,1,0.0038773108080038775
oil leak,112,2017,1,0.0038773108080038775
service dept,112,2017,1,0.0038773108080038775
simple oil,112,2017,1,0.0038773108080038775
customer service,3268,2018,1,0.10518184744126166
oil change,2602,2018,1,0.08374637914386869
car wash,2017,2018,1,0.0649179272610235
service department,1021,2018,1,0.03286128097843579
2 hours,621,2018,1,0.01998712584486643
sales manager,552,2018,1,0.017766334084325715
test drive,537,2018,1,0.017283553266816864
engine light,505,2018,1,0.016253620856131315
service manager,464,2018,1,0.014934019954940456
check engine,420,2018,1,0.013517862890247827
30 minutes,413,2018,1,0.013292565175410364
credit card,406,2018,1,0.0130672674605729
2 weeks,373,2018,1,0.012005149662053427
phone call,369,2018,1,0.011876408110717733
3 hours,366,2018,1,0.011779851947215965
insurance company,364,2018,1,0.011715481171548118
las vegas,358,2018,1,0.011522368844544576
20 minutes,347,2018,1,0.01116832957837142
service advisor,347,2018,1,0.01116832957837142
sales person,330,2018,1,0.010621177985194722
parking lot,329,2018,1,0.010588992597360798
10 minutes,322,2018,1,0.010363694882523334
worst experience,321,2018,1,0.010331509494689412
1 star,315,2018,1,0.01013839716768587
multiple times,300,2018,1,0.00965561635017702
worst customer,289,2018,1,0.009301577084003863
45 minutes,287,2018,1,0.009237206308336016
15 minutes,286,2018,1,0.009205020920502092
extended warranty,286,2018,1,0.009205020920502092
phone calls,282,2018,1,0.009076279369166398
2 days,278,2018,1,0.008947537817830704
rental car,276,2018,1,0.008883167042162857
1 2,259,2018,1,0.00833601544898616
months ago,259,2018,1,0.00833601544898616
3 weeks,252,2018,1,0.008110717734148697
horrible customer,250,2018,1,0.00804634695848085
weeks ago,247,2018,1,0.007949790794979079
0 stars,245,2018,1,0.007885420019311232
tow truck,241,2018,1,0.007756678467975539
front desk,240,2018,1,0.007724493080141615
3 times,236,2018,1,0.007595751528805922
poor customer,235,2018,1,0.007563566140971999
3 days,231,2018,1,0.0074348245896363055
gas station,227,2018,1,0.0073060830383006115
story short,222,2018,1,0.007145156099130995
tire rotation,220,2018,1,0.007080785323463148
discount tire,210,2018,1,0.0067589314451239136
horrible experience,209,2018,1,0.00672674605728999
buyer beware,205,2018,1,0.006598004505954297
horrible service,205,2018,1,0.006598004505954297
4 hours,203,2018,1,0.00653363373028645
sales guy,202,2018,1,0.006501448342452526
2 months,199,2018,1,0.006404892178950757
bad experience,198,2018,1,0.006372706791116833
worst service,198,2018,1,0.006372706791116833
body shop,193,2018,1,0.006211779851947216
worst car,193,2018,1,0.006211779851947216
5 minutes,188,2018,1,0.006050852912777599
pep boys,188,2018,1,0.006050852912777599
terrible customer,183,2018,1,0.005889925973607982
sales rep,175,2018,1,0.005632442870936595
3 months,172,2018,1,0.0055358867074348245
finance manager,172,2018,1,0.0055358867074348245
air filter,164,2018,1,0.005278403604763437
synthetic oil,163,2018,1,0.005246218216929514
6 months,161,2018,1,0.005181847441261667
oil changed,161,2018,1,0.005181847441261667
car washed,159,2018,1,0.005117476665593821
days ago,158,2018,1,0.005085291277759897
repair shop,157,2018,1,0.005053105889925974
jiffy lube,155,2018,1,0.004988735114258127
extremely rude,154,2018,1,0.004956549726424203
4 days,150,2018,1,0.00482780817508851
car dealership,150,2018,1,0.00482780817508851
car washes,147,2018,1,0.004731252011586739
brake pads,146,2018,1,0.004699066623752816
power steering,145,2018,1,0.004666881235918893
finance guy,142,2018,1,0.004570325072417123
terrible service,141,2018,1,0.004538139684583199
tire pressure,140,2018,1,0.004505954296749276
5 days,139,2018,1,0.004473768908915352
credit union,139,2018,1,0.004473768908915352
1 hour,135,2018,1,0.004345027357579659
sales people,135,2018,1,0.004345027357579659
free oil,134,2018,1,0.0043128419697457355
ni called,133,2018,1,0.004280656581911812
service center,133,2018,1,0.004280656581911812
corporate office,132,2018,1,0.0042484711940778885
fuel pump,132,2018,1,0.0042484711940778885
car buying,131,2018,1,0.004216285806243965
buying experience,128,2018,1,0.004119729642742195
negative stars,128,2018,1,0.004119729642742195
4 times,126,2018,1,0.004055358867074348
terrible experience,125,2018,1,0.004023173479240425
24 hours,123,2018,1,0.003958802703572578
poor service,121,2018,1,0.003894431927904731
service rep,121,2018,1,0.003894431927904731
bad reviews,119,2018,1,0.0038300611522368846
business bureau,118,2018,1,0.003797875764402961
5 hours,117,2018,1,0.0037656903765690376
customer service,2697,2016,1,0.103579383977264
oil change,2232,2016,1,0.08572086949842538
car wash,1820,2016,1,0.06989784161609955
service department,798,2016,1,0.030647515170135954
2 hours,531,2016,1,0.020393271372609264
test drive,514,2016,1,0.019740379445425917
sales manager,467,2016,1,0.017935325293801367
engine light,425,2016,1,0.016322298179583684
30 minutes,367,2016,1,0.014094784545664029
service manager,359,2016,1,0.013787541285813042
check engine,337,2016,1,0.012942622321222829
credit card,337,2016,1,0.012942622321222829
phone call,331,2016,1,0.012712189876334589
las vegas,324,2016,1,0.012443352023964974
2 weeks,320,2016,1,0.01228973039403948
sales person,313,2016,1,0.012020892541669867
20 minutes,306,2016,1,0.011752054689300254
10 minutes,305,2016,1,0.01171364928181888
3 hours,279,2016,1,0.010715108687303172
service advisor,278,2016,1,0.010676703279821799
15 minutes,273,2016,1,0.010484676242414932
insurance company,273,2016,1,0.010484676242414932
phone calls,260,2016,1,0.009985405945157079
worst experience,257,2016,1,0.009870189722712959
worst customer,245,2016,1,0.009409324832936477
1 2,243,2016,1,0.00933251401797373
months ago,243,2016,1,0.00933251401797373
parking lot,243,2016,1,0.00933251401797373
45 minutes,227,2016,1,0.008718027498271757
2 days,222,2016,1,0.00852600046086489
3 weeks,220,2016,1,0.008449189645902144
rental car,219,2016,1,0.00841078423842077
3 days,216,2016,1,0.00829556801597665
weeks ago,210,2016,1,0.008065135571088409
story short,207,2016,1,0.007949919348644289
1 star,205,2016,1,0.007873108533681542
horrible customer,201,2016,1,0.0077194869037560485
front desk,200,2016,1,0.007681081496274675
3 times,196,2016,1,0.007527459866349182
tow truck,193,2016,1,0.007412243643905062
worst car,192,2016,1,0.0073738382364236885
sales guy,191,2016,1,0.007335432828942315
tire rotation,191,2016,1,0.007335432828942315
5 minutes,181,2016,1,0.006951378754128581
gas station,179,2016,1,0.006874567939165834
0 stars,178,2016,1,0.006836162531684461
poor customer,178,2016,1,0.006836162531684461
multiple times,174,2016,1,0.006682540901758968
horrible service,172,2016,1,0.006605730086796221
extended warranty,169,2016,1,0.006490513864352101
discount tire,166,2016,1,0.006375297641907981
horrible experience,163,2016,1,0.00626008141946386
3 months,157,2016,1,0.00602964897457562
4 hours,154,2016,1,0.0059144327521315
buyer beware,154,2016,1,0.0059144327521315
oil changed,150,2016,1,0.005760811122206007
repair shop,147,2016,1,0.005645594899761887
worst service,147,2016,1,0.005645594899761887
bad experience,146,2016,1,0.0056071894922805135
brake pads,144,2016,1,0.005530378677317766
car washes,144,2016,1,0.005530378677317766
car dealership,140,2016,1,0.005376757047392273
air filter,139,2016,1,0.005338351639910899
body shop,139,2016,1,0.005338351639910899
negative stars,136,2016,1,0.005223135417466779
power steering,136,2016,1,0.005223135417466779
terrible customer,136,2016,1,0.005223135417466779
buying experience,135,2016,1,0.005184730009985406
car buying,135,2016,1,0.005184730009985406
sales rep,135,2016,1,0.005184730009985406
2 months,132,2016,1,0.005069513787541286
6 months,128,2016,1,0.004915892157615793
sales people,128,2016,1,0.004915892157615793
extremely rude,127,2016,1,0.004877486750134419
finance manager,126,2016,1,0.004839081342653046
service center,126,2016,1,0.004839081342653046
steering wheel,126,2016,1,0.004839081342653046
car washed,125,2016,1,0.004800675935171672
tire pressure,121,2016,1,0.0046470543052461784
pep boys,119,2016,1,0.004570243490283432
4 days,118,2016,1,0.0045318380828020585
jiffy lube,118,2016,1,0.0045318380828020585
ni called,117,2016,1,0.004493432675320685
car rental,116,2016,1,0.004455027267839312
finance guy,116,2016,1,0.004455027267839312
service rep,114,2016,1,0.004378216452876565
service dept,113,2016,1,0.004339811045395192
terrible experience,113,2016,1,0.004339811045395192
poor service,112,2016,1,0.0043014056379138185
terrible service,110,2016,1,0.004224594822951072
test drove,109,2016,1,0.0041861894154696985
days ago,108,2016,1,0.004147784007988325
bad reviews,104,2016,1,0.003994162378062831
free oil,104,2016,1,0.003994162378062831
car salesman,102,2016,1,0.003917351563100084
oil filter,102,2016,1,0.003917351563100084
auto repair,101,2016,1,0.003878946155618711
bottom line,101,2016,1,0.003878946155618711
oil leak,101,2016,1,0.003878946155618711
5 hours,100,2016,1,0.0038405407481373376
customer service,2877,2015,5,0.11532911087949972
highly recommend,1968,2015,5,0.0788904032710655
oil change,1453,2015,5,0.058245810951655576
car wash,866,2015,5,0.03471498436623106
las vegas,748,2015,5,0.029984767096929366
car buying,593,2015,5,0.0237713461075924
buying experience,561,2015,5,0.022488575322697026
service department,526,2015,5,0.02108554477671771
top notch,381,2015,5,0.015272989657660547
auto repair,377,2015,5,0.015112643309548625
test drive,375,2015,5,0.015032470135492665
excellent service,343,2015,5,0.01374969935059729
highly recommended,334,2015,5,0.013388920067345466
discount tire,325,2015,5,0.013028140784093643
5 stars,313,2015,5,0.012547101739757876
repair shop,299,2015,5,0.011985889521366151
fair price,298,2015,5,0.011945802934338171
excellent customer,296,2015,5,0.01186562976028221
30 minutes,282,2015,5,0.011304417541890483
super friendly,276,2015,5,0.011063898019722601
reasonable price,258,2015,5,0.010342339453218953
body shop,232,2015,5,0.009300088190491461
friendly staff,225,2015,5,0.0090194820812956
gas station,222,2015,5,0.008899222320211658
15 minutes,221,2015,5,0.008859135733183678
auto body,210,2015,5,0.008418183275875893
insurance company,210,2015,5,0.008418183275875893
service advisor,210,2015,5,0.008418183275875893
sales manager,207,2015,5,0.00829792351479195
5 star,204,2015,5,0.00817766375370801
2 hours,191,2015,5,0.007656538122344263
20 minutes,190,2015,5,0.007616451535316283
10 minutes,186,2015,5,0.007456105187204362
engine light,183,2015,5,0.00733584542612042
amazing job,182,2015,5,0.00729575883909244
extremely helpful,181,2015,5,0.007255672252064459
auto shop,179,2015,5,0.007175499078008498
friendly service,179,2015,5,0.007175499078008498
smog check,176,2015,5,0.007055239316924557
thai food,175,2015,5,0.0070151527298965765
super nice,172,2015,5,0.006894892968812636
oil changed,171,2015,5,0.006854806381784655
parking lot,171,2015,5,0.006854806381784655
excellent job,166,2015,5,0.006654373446644752
front desk,165,2015,5,0.006614286859616772
taking care,163,2015,5,0.0065341136855608115
sales person,162,2015,5,0.006494027098532831
extra mile,159,2015,5,0.00637376733744889
timely manner,159,2015,5,0.00637376733744889
rental car,158,2015,5,0.006333680750420909
jiffy lube,154,2015,5,0.006173334402308987
flat tire,150,2015,5,0.006012988054197066
45 minutes,147,2015,5,0.005892728293113125
service manager,147,2015,5,0.005892728293113125
auto glass,146,2015,5,0.005852641706085144
car washes,146,2015,5,0.005852641706085144
check engine,143,2015,5,0.005732381945001202
5 minutes,136,2015,5,0.00545177583580534
car dealership,133,2015,5,0.005331516074721398
awesome service,131,2015,5,0.005251342900665437
straight forward,130,2015,5,0.005211256313637457
entire process,127,2015,5,0.0050909965525535155
amazing service,125,2015,5,0.005010823378497555
auto service,125,2015,5,0.005010823378497555
fantastic job,125,2015,5,0.005010823378497555
tire rotation,125,2015,5,0.005010823378497555
fast service,122,2015,5,0.004890563617413613
pep boys,120,2015,5,0.004810390443357652
months ago,119,2015,5,0.004770303856329672
reasonable prices,119,2015,5,0.004770303856329672
repair shops,119,2015,5,0.004770303856329672
family owned,118,2015,5,0.004730217269301691
yelp reviews,116,2015,5,0.0046500440952457305
north scottsdale,114,2015,5,0.00456987092118977
fair prices,112,2015,5,0.004489697747133809
car repair,111,2015,5,0.004449611160105829
pleasant experience,111,2015,5,0.004449611160105829
amazing customer,110,2015,5,0.004409524573077848
awesome job,109,2015,5,0.004369437986049868
car washed,109,2015,5,0.004369437986049868
phone call,105,2015,5,0.004209091637937946
test drove,105,2015,5,0.004209091637937946
car serviced,104,2015,5,0.004169005050909965
honest mechanic,104,2015,5,0.004169005050909965
super helpful,104,2015,5,0.004169005050909965
weeks ago,103,2015,5,0.004128918463881985
recently purchased,102,2015,5,0.004088831876854005
service center,102,2015,5,0.004088831876854005
road trip,101,2015,5,0.004048745289826025
bad experience,100,2015,5,0.004008658702798044
ni highly,100,2015,5,0.004008658702798044
windows tinted,100,2015,5,0.004008658702798044
buying process,99,2015,5,0.003968572115770064
brake pads,96,2015,5,0.003848312354686122
car fixed,95,2015,5,0.0038082257676581416
crispy duck,95,2015,5,0.0038082257676581416
feel comfortable,94,2015,5,0.003768139180630161
wonderful experience,94,2015,5,0.003768139180630161
car salesman,93,2015,5,0.003728052593602181
sun devil,93,2015,5,0.003728052593602181
car wash,407,2017,4,0.10172456885778555
customer service,324,2017,4,0.08097975506123468
oil change,285,2017,4,0.071232191952012
gas station,148,2017,4,0.03699075231192202
5 stars,117,2017,4,0.029242689327668082
service department,116,2017,4,0.02899275181204699
4 stars,98,2017,4,0.024493876530867282
highly recommend,78,2017,4,0.01949512621844539
las vegas,75,2017,4,0.018745313671582105
parking lot,68,2017,4,0.01699575106223444
test drive,52,2017,4,0.012996750812296926
car washes,50,2017,4,0.012496875781054736
2 hours,49,2017,4,0.012246938265433641
sales manager,45,2017,4,0.011247188202949263
friendly staff,44,2017,4,0.010997250687328168
20 minutes,43,2017,4,0.010747313171707074
30 minutes,42,2017,4,0.010497375656085979
sales person,40,2017,4,0.009997500624843789
5 star,39,2017,4,0.009747563109222694
buying experience,38,2017,4,0.0094976255936016
credit card,38,2017,4,0.0094976255936016
front desk,38,2017,4,0.0094976255936016
thai food,38,2017,4,0.0094976255936016
convenience store,37,2017,4,0.009247688077980504
discount tire,36,2017,4,0.00899775056235941
car buying,35,2017,4,0.008747813046738315
15 minutes,34,2017,4,0.00849787553111722
laser tag,34,2017,4,0.00849787553111722
rental car,34,2017,4,0.00849787553111722
car washed,32,2017,4,0.007998000499875032
smog check,32,2017,4,0.007998000499875032
super friendly,32,2017,4,0.007998000499875032
friendly service,31,2017,4,0.007748062984253936
gas prices,31,2017,4,0.007748062984253936
service manager,31,2017,4,0.007748062984253936
tire rotation,31,2017,4,0.007748062984253936
air freshener,29,2017,4,0.007248187953011747
fair price,29,2017,4,0.007248187953011747
45 minutes,28,2017,4,0.0069982504373906525
10 minutes,27,2017,4,0.006748312921769558
bad experience,27,2017,4,0.006748312921769558
crispy duck,27,2017,4,0.006748312921769558
extended warranty,27,2017,4,0.006748312921769558
star review,27,2017,4,0.006748312921769558
hand wash,26,2017,4,0.006498375406148463
1 2,25,2017,4,0.006248437890527368
gas stations,25,2017,4,0.006248437890527368
3 hours,24,2017,4,0.005998500374906273
ice cream,24,2017,4,0.005998500374906273
top notch,24,2017,4,0.005998500374906273
garlic prawns,23,2017,4,0.005748562859285179
oil changed,23,2017,4,0.005748562859285179
service advisor,23,2017,4,0.005748562859285179
wait time,23,2017,4,0.005748562859285179
4 star,22,2017,4,0.005498625343664084
excellent customer,22,2017,4,0.005498625343664084
insurance company,22,2017,4,0.005498625343664084
engine light,21,2017,4,0.005248687828042989
excellent service,21,2017,4,0.005248687828042989
fast service,21,2017,4,0.005248687828042989
finance guy,21,2017,4,0.005248687828042989
free vacuums,21,2017,4,0.005248687828042989
phone call,21,2017,4,0.005248687828042989
steering wheel,21,2017,4,0.005248687828042989
timely manner,21,2017,4,0.005248687828042989
5 minutes,20,2017,4,0.0049987503124218945
reasonable price,20,2017,4,0.0049987503124218945
sales rep,20,2017,4,0.0049987503124218945
saturday morning,20,2017,4,0.0049987503124218945
months ago,19,2017,4,0.0047488127968008
pleasant experience,19,2017,4,0.0047488127968008
sales people,19,2017,4,0.0047488127968008
3 times,18,2017,4,0.004498875281179705
flat tire,18,2017,4,0.004498875281179705
grocery store,18,2017,4,0.004498875281179705
highly recommended,18,2017,4,0.004498875281179705
nthe staff,18,2017,4,0.004498875281179705
shuttle service,18,2017,4,0.004498875281179705
straight forward,18,2017,4,0.004498875281179705
brake pads,17,2017,4,0.00424893776555861
check engine,17,2017,4,0.00424893776555861
negative reviews,17,2017,4,0.00424893776555861
pleasantly surprised,17,2017,4,0.00424893776555861
strip mall,17,2017,4,0.00424893776555861
synthetic oil,17,2017,4,0.00424893776555861
tire pressure,17,2017,4,0.00424893776555861
appointment online,16,2017,4,0.003999000249937516
car dealership,16,2017,4,0.003999000249937516
car service,16,2017,4,0.003999000249937516
excellent job,16,2017,4,0.003999000249937516
extremely helpful,16,2017,4,0.003999000249937516
finance manager,16,2017,4,0.003999000249937516
food court,16,2017,4,0.003999000249937516
free car,16,2017,4,0.003999000249937516
pulled pork,16,2017,4,0.003999000249937516
quick service,16,2017,4,0.003999000249937516
sales guy,16,2017,4,0.003999000249937516
test drove,16,2017,4,0.003999000249937516
1 star,15,2017,4,0.003749062734316421
2 3,15,2017,4,0.003749062734316421
oil change,379,2017,2,0.09813568099430348
customer service,334,2017,2,0.08648368720870016
car wash,332,2017,2,0.0859658208182289
service department,108,2017,2,0.027964785085447953
2 stars,104,2017,2,0.026929052304505437
2 hours,92,2017,2,0.023821853961677887
test drive,78,2017,2,0.02019678922837908
30 minutes,70,2017,2,0.018125323666494046
tire rotation,57,2017,2,0.014759192128430864
gas station,56,2017,2,0.014500258933195235
10 minutes,51,2017,2,0.01320559295701709
sales manager,50,2017,2,0.01294665976178146
3 hours,49,2017,2,0.012687726566545831
15 minutes,47,2017,2,0.012169860176074573
phone call,47,2017,2,0.012169860176074573
service advisor,46,2017,2,0.011910926980838944
20 minutes,45,2017,2,0.011651993785603314
front desk,41,2017,2,0.010616261004660798
sales person,41,2017,2,0.010616261004660798
service manager,41,2017,2,0.010616261004660798
45 minutes,40,2017,2,0.010357327809425169
1 star,39,2017,2,0.01009839461418954
las vegas,38,2017,2,0.00983946141895391
1 2,37,2017,2,0.009580528223718281
parking lot,37,2017,2,0.009580528223718281
air filter,36,2017,2,0.009321595028482652
car washes,36,2017,2,0.009321595028482652
2 weeks,35,2017,2,0.009062661833247023
discount tire,32,2017,2,0.008285862247540134
5 minutes,31,2017,2,0.008026929052304505
months ago,31,2017,2,0.008026929052304505
credit card,30,2017,2,0.007767995857068877
3 days,28,2017,2,0.0072501294665976174
extended warranty,28,2017,2,0.0072501294665976174
multiple times,28,2017,2,0.0072501294665976174
4 hours,27,2017,2,0.006991196271361988
car washed,27,2017,2,0.006991196271361988
check engine,27,2017,2,0.006991196271361988
rental car,27,2017,2,0.006991196271361988
sales guy,27,2017,2,0.006991196271361988
car buying,26,2017,2,0.006732263076126359
free oil,26,2017,2,0.006732263076126359
oil changed,26,2017,2,0.006732263076126359
sales people,26,2017,2,0.006732263076126359
steering wheel,26,2017,2,0.006732263076126359
tire pressure,26,2017,2,0.006732263076126359
water spots,26,2017,2,0.006732263076126359
engine light,25,2017,2,0.00647332988089073
weeks ago,25,2017,2,0.00647332988089073
2 days,24,2017,2,0.006214396685655101
3 months,24,2017,2,0.006214396685655101
insurance company,24,2017,2,0.006214396685655101
phone calls,24,2017,2,0.006214396685655101
2 star,23,2017,2,0.005955463490419472
40 minutes,23,2017,2,0.005955463490419472
basic wash,23,2017,2,0.005955463490419472
service center,23,2017,2,0.005955463490419472
buying experience,22,2017,2,0.005696530295183843
hour wait,22,2017,2,0.005696530295183843
bad experience,21,2017,2,0.0054375970999482135
finance manager,21,2017,2,0.0054375970999482135
ni called,21,2017,2,0.0054375970999482135
3 times,20,2017,2,0.005178663904712584
air freshener,19,2017,2,0.004919730709476955
brake pads,19,2017,2,0.004919730709476955
star review,19,2017,2,0.004919730709476955
story short,19,2017,2,0.004919730709476955
water pump,19,2017,2,0.004919730709476955
5 stars,18,2017,2,0.004660797514241326
6 months,18,2017,2,0.004660797514241326
finance guy,18,2017,2,0.004660797514241326
service rep,18,2017,2,0.004660797514241326
thai food,18,2017,2,0.004660797514241326
wait time,18,2017,2,0.004660797514241326
2 months,17,2017,2,0.004401864319005696
3 weeks,17,2017,2,0.004401864319005696
body shop,17,2017,2,0.004401864319005696
credit union,17,2017,2,0.004401864319005696
giving 2,17,2017,2,0.004401864319005696
2 3,16,2017,2,0.004142931123770067
5 hours,16,2017,2,0.004142931123770067
5 star,16,2017,2,0.004142931123770067
car serviced,16,2017,2,0.004142931123770067
hand wash,16,2017,2,0.004142931123770067
loaner car,16,2017,2,0.004142931123770067
repair shop,16,2017,2,0.004142931123770067
service adviser,16,2017,2,0.004142931123770067
6 hours,15,2017,2,0.0038839979285344383
buyer beware,15,2017,2,0.0038839979285344383
floor mats,15,2017,2,0.0038839979285344383
free car,15,2017,2,0.0038839979285344383
monday morning,15,2017,2,0.0038839979285344383
service dept,15,2017,2,0.0038839979285344383
ten minutes,15,2017,2,0.0038839979285344383
tire shop,15,2017,2,0.0038839979285344383
4 days,14,2017,2,0.0036250647332988087
car dealership,14,2017,2,0.0036250647332988087
car sales,14,2017,2,0.0036250647332988087
days ago,14,2017,2,0.0036250647332988087
poor customer,14,2017,2,0.0036250647332988087
car wash,282,2018,3,0.12384716732542819
oil change,195,2018,3,0.08563899868247694
customer service,183,2018,3,0.08036890645586298
3 stars,84,2018,3,0.03689064558629776
gas station,74,2018,3,0.032498902064119456
service department,52,2018,3,0.022837066315327184
front desk,45,2018,3,0.019762845849802372
5 stars,36,2018,3,0.015810276679841896
5 star,35,2018,3,0.015371102327624066
las vegas,34,2018,3,0.014931927975406236
2 hours,32,2018,3,0.014053579270970576
car washes,31,2018,3,0.013614404918752744
parking lot,31,2018,3,0.013614404918752744
15 minutes,27,2018,3,0.011857707509881422
20 minutes,27,2018,3,0.011857707509881422
test drive,26,2018,3,0.011418533157663592
30 minutes,23,2018,3,0.010101010101010102
10 minutes,22,2018,3,0.00966183574879227
credit card,22,2018,3,0.00966183574879227
sales person,21,2018,3,0.00922266139657444
3 star,20,2018,3,0.00878348704435661
tire rotation,20,2018,3,0.00878348704435661
wait time,20,2018,3,0.00878348704435661
45 minutes,19,2018,3,0.00834431269213878
1 2,18,2018,3,0.007905138339920948
car washed,18,2018,3,0.007905138339920948
oil changed,18,2018,3,0.007905138339920948
smog check,18,2018,3,0.007905138339920948
convenience store,17,2018,3,0.007465963987703118
service manager,17,2018,3,0.007465963987703118
water spots,17,2018,3,0.007465963987703118
decent job,16,2018,3,0.007026789635485288
engine light,16,2018,3,0.007026789635485288
gas stations,16,2018,3,0.007026789635485288
star review,16,2018,3,0.007026789635485288
car dealership,15,2018,3,0.006587615283267457
