bigram,n,star,pec
chicken wings,1069,4,0.007777486758628718
wait time,1063,4,0.007733833886269716
20 minutes,1035,4,0.007530120481927711
chicken sandwich,1011,4,0.007355508992491706
fish tacos,1010,4,0.007348233513765206
absolutely delicious,983,4,0.007151795588149701
thai food,965,4,0.007020836971072697
excellent service,928,4,0.006751644258192189
bit pricey,927,4,0.006744368779465689
grilled cheese,927,4,0.006744368779465689
5 5,917,4,0.006671613992200687
medium rare,910,4,0.0066206856411151855
outdoor seating,903,4,0.006569757290029684
milk tea,900,4,0.006547930853850184
potato fries,896,4,0.006518828938944183
noodle soup,893,4,0.006497002502764682
lunch special,889,4,0.006467900587858681
eggs benedict,887,4,0.0064533496304056805
french fries,884,4,0.00643152319422618
goat cheese,875,4,0.006366043885687679
strip mall,871,4,0.006336941970781678
date night,870,4,0.006329666492055177
portion sizes,868,4,0.006315115534602177
nthe menu,861,4,0.006264187183516675
indian food,856,4,0.0062278097898841745
4 star,854,4,0.006213258832431174
live music,845,4,0.006147779523892672
super nice,836,4,0.00608230021535417
grilled chicken,834,4,0.00606774925790117
bbq sauce,833,4,0.0060604737791746695
nice touch,831,4,0.0060459228217216695
food court,830,4,0.006038647342995169
huge fan,827,4,0.0060168209068156685
nice atmosphere,824,4,0.005994994470636168
crab legs,817,4,0.005944066119550667
nthe restaurant,817,4,0.005944066119550667
nthe staff,810,4,0.005893137768465165
reasonable prices,809,4,0.005885862289738665
30 minutes,806,4,0.005864035853559164
iced tea,806,4,0.005864035853559164
miso soup,778,4,0.005660322449217159
pretty decent,767,4,0.005580292183225657
fast service,762,4,0.005543914789593155
highly recommended,762,4,0.005543914789593155
caesar salad,761,4,0.005536639310866655
short rib,756,4,0.005500261917234154
lunch specials,754,4,0.005485710959781153
5 minutes,753,4,0.005478435481054654
thin crust,752,4,0.005471160002328153
3 stars,3223,3,0.04124806429732393
customer service,2767,3,0.03541216069211769
happy hour,2575,3,0.03295493812150454
ice cream,2378,3,0.030433725379781666
nthe food,2034,3,0.026031201607433097
fried chicken,1929,3,0.02468740801412903
fried rice,1584,3,0.02027208620755852
fast food,1351,3,0.017290144233845683
5 stars,1335,3,0.017085375686294584
10 minutes,1327,3,0.016982991412519036
20 minutes,1309,3,0.016752626796524055
15 minutes,1272,3,0.016279099530312143
nthe service,1272,3,0.016279099530312143
dim sum,1182,3,0.015127276450337228
las vegas,1155,3,0.014781729526344753
30 minutes,1096,3,0.014026645507250086
3 5,1086,3,0.013898665165030652
pork belly,1064,3,0.013617108412147893
wait staff,1022,3,0.013079590974826267
pad thai,965,3,0.012350103024175487
portion size,867,3,0.011095895670425023
4 stars,866,3,0.01108309763620308
mexican food,850,3,0.010878329088651982
wait time,843,3,0.010788742849098379
friday night,830,3,0.010622368404213113
1 2,828,3,0.010596772335769226
sweet potato,810,3,0.010366407719774243
mashed potatoes,784,3,0.01003365883000371
write home,782,3,0.010008062761559824
3 star,770,3,0.009854486350896502
4 5,770,3,0.009854486350896502
saturday night,766,3,0.009803294214008728
chicken sandwich,762,3,0.009752102077120954
french toast,762,3,0.009752102077120954
food quality,744,3,0.009521737461125971
pulled pork,737,3,0.009432151221572366
hot sauce,730,3,0.009342564982018763
onion rings,730,3,0.009342564982018763
deep fried,728,3,0.009316968913574876
3.5 stars,713,3,0.009124998400245722
parking lot,709,3,0.009073806263357949
5 minutes,698,3,0.00893302788691657
carne asada,694,3,0.008881835750028795
late night,665,3,0.008510692757592433
medium rare,665,3,0.008510692757592433
5 star,657,3,0.008408308483816886
prime rib,650,3,0.00831872224426328
menu items,647,3,0.00828032814159745
gluten free,640,3,0.008190741902043846
spring rolls,622,3,0.007960377286048863
pretty decent,615,3,0.007870791046495258
chicken wings,614,3,0.007857993012273315
french fries,614,3,0.007857993012273315
noodle soup,609,3,0.0077940028411635975
2 stars,604,3,0.00773001267005388
chinese food,601,3,0.007691618567388049
dining experience,569,3,0.007282081472285857
food court,564,3,0.007218091301176139
friendly staff,563,3,0.0072052932669541955
45 minutes,551,3,0.007051716856290874
portion sizes,550,3,0.00703891882206893
quick bite,541,3,0.006923736514071439
milk tea,539,3,0.006898140445627552
hash browns,520,3,0.006654977795410625
super friendly,507,3,0.0064886033505253595
beer selection,505,3,0.0064630072820814725
salad bar,487,3,0.006232642666086489
caesar salad,476,3,0.006091864289645111
nthe restaurant,474,3,0.006066268221201224
grilled cheese,472,3,0.006040672152757337
highly recommend,468,3,0.005989480015869563
crab legs,467,3,0.005976681981647619
slow service,467,3,0.005976681981647619
bbq sauce,463,3,0.0059254898447598445
soy sauce,462,3,0.005912691810537901
iced tea,460,3,0.005887095742094014
3 times,446,3,0.005707923262986805
multiple times,446,3,0.005707923262986805
nthe menu,442,3,0.005656731126099031
bar food,436,3,0.00557994292076737
eggs benedict,436,3,0.00557994292076737
green tea,434,3,0.005554346852323483
decent food,433,3,0.00554154881810154
star rating,433,3,0.00554154881810154
minute wait,432,3,0.0055287507838795965
lunch special,430,3,0.0055031547154357095
potato fries,429,3,0.005490356681213765
fish tacos,428,3,0.005477558646991822
lunch time,426,3,0.005451962578547935
grilled chicken,424,3,0.005426366510104048
bubble tea,419,3,0.00536237633899433
lacked flavor,417,3,0.005336780270550443
3.5 5,415,3,0.005311184202106556
sour cream,415,3,0.005311184202106556
miso soup,405,3,0.0051832038598871215
short rib,402,3,0.005144809757221291
super nice,401,3,0.005132011722999348
huge fan,399,3,0.005106415654555461
star review,394,3,0.005042425483445742
cream cheese,388,3,0.004965637278114081
customer service,2347,2,0.044468443888667844
2 stars,1971,2,0.03734439834024896
10 minutes,1689,2,0.0320013641789348
20 minutes,1637,2,0.031016123837132193
15 minutes,1525,2,0.02889406771632657
happy hour,1349,2,0.02555940809791773
nthe food,1311,2,0.024839424771215826
30 minutes,1153,2,0.021845809886507892
ice cream,1069,2,0.020254267795903672
fried rice,917,2,0.017374334489096043
wait staff,899,2,0.01703328975539514
5 minutes,874,2,0.016559616514143883
fast food,842,2,0.015953314765342275
las vegas,781,2,0.014797552056689214
nthe service,757,2,0.014342825745088009
45 minutes,735,2,0.013925993292786903
mexican food,709,2,0.013433373121885599
food quality,662,2,0.012542867428333238
1 2,650,2,0.012315504272532637
pad thai,624,2,0.01182288410163133
friday night,614,2,0.011633414805130828
poor service,607,2,0.011500786297580477
fried chicken,589,2,0.011159741563879574
slow service,564,2,0.010686068322628318
medium rare,547,2,0.010363970518577464
onion rings,547,2,0.010363970518577464
saturday night,540,2,0.010231342011027112
prime rib,525,2,0.00994713806627636
3 times,524,2,0.00992819113662631
pulled pork,521,2,0.00987135034767616
1 star,517,2,0.009795562629075959
mashed potatoes,511,2,0.009681881051175657
dining experience,500,2,0.009473464825025105
dim sum,489,2,0.009265048598874552
write home,489,2,0.009265048598874552
bad service,482,2,0.0091324200913242
french fries,461,2,0.008734534568673147
5 stars,449,2,0.008507171412872544
deep fried,447,2,0.008469277553572444
chinese food,440,2,0.008336649046022092
mediocre food,440,2,0.008336649046022092
french toast,434,2,0.00822296746812179
front desk,433,2,0.00820402053847174
minute wait,427,2,0.008090338960571439
hot sauce,424,2,0.008033498171621288
sweet potato,419,2,0.007938763523371037
40 minutes,408,2,0.0077303472972204855
carne asada,394,2,0.007465090282119782
credit card,389,2,0.007370355633869532
gluten free,389,2,0.007370355633869532
beer selection,388,2,0.007351408704219482
2 star,385,2,0.007294567915269331
grocery store,382,2,0.00723772712631918
wait time,378,2,0.007161939407718979
parking lot,370,2,0.007010363970518577
pork belly,362,2,0.006858788533318175
spring rolls,361,2,0.006839841603668125
crab legs,359,2,0.006801947744368026
3 stars,353,2,0.006688266166467724
chicken sandwich,350,2,0.0066314253775175734
25 minutes,348,2,0.006593531518217473
portion size,345,2,0.006536690729267322
sour cream,345,2,0.006536690729267322
terrible service,345,2,0.006536690729267322
4 stars,340,2,0.006441956081017071
grilled cheese,338,2,0.006404062221716971
bad experience,337,2,0.00638511529206692
ten minutes,336,2,0.00636616836241687
2 hours,335,2,0.00634722143276682
iced tea,329,2,0.0062335398548665185
bbq sauce,324,2,0.006138805206616268
5 star,320,2,0.006063017488016067
salad bar,317,2,0.0060061766990659165
soy sauce,317,2,0.0060061766990659165
caesar salad,316,2,0.005987229769415866
multiple times,315,2,0.005968282839765816
food arrived,314,2,0.005949335910115766
horrible service,313,2,0.0059303889804657155
hash browns,312,2,0.005911442050815665
pretty bad,306,2,0.005797760472915364
chicken wings,305,2,0.005778813543265314
menu items,304,2,0.005759866613615263
food court,300,2,0.0056840788950150625
lacked flavor,292,2,0.005532503457814661
fish tacos,289,2,0.005475662668864511
hot dog,287,2,0.00543776880956441
thai food,285,2,0.00539987495026431
star rating,282,2,0.005343034161314159
yelp reviews,279,2,0.005286193372364008
bad day,272,2,0.005153564864813657
chicken salad,268,2,0.005077777146213456
late night,268,2,0.005077777146213456
3 4,267,2,0.0050588302165634055
potato fries,264,2,0.005001989427613256
saving grace,264,2,0.005001989427613256
weeks ago,261,2,0.004945148638663105
grilled chicken,259,2,0.0049072547793630045
luke warm,258,2,0.004888307849712954
blue cheese,257,2,0.004869360920062904
cream cheese,257,2,0.004869360920062904
customer service,3029,2,0.05200803557631222
2 stars,2296,2,0.039422400027472056
10 minutes,1971,2,0.03384213869954156
20 minutes,1852,2,0.03179890455177624
15 minutes,1825,2,0.03133531361068663
happy hour,1490,2,0.025583351934204426
30 minutes,1369,2,0.023505777716728765
ice cream,1304,2,0.022389725451142664
nthe food,1274,2,0.02187462440548754
fried rice,993,2,0.01704984461118456
wait staff,976,2,0.01675795401864666
5 minutes,962,2,0.016517573530674266
fried chicken,864,2,0.014834910114867534
fast food,856,2,0.014697549836026167
45 minutes,798,2,0.013701687814426263
las vegas,780,2,0.01339262718703319
food quality,769,2,0.013203756803626312
mexican food,745,2,0.012791675967102213
1 2,706,2,0.012122044607750553
nthe service,673,2,0.011555433457529919
poor service,658,2,0.011297882934702358
friday night,636,2,0.010920142167888601
pad thai,618,2,0.010611081540495526
slow service,611,2,0.010490891296509331
3 times,609,2,0.01045655122679899
saturday night,605,2,0.010387871087378308
prime rib,595,2,0.010216170738826599
1 star,578,2,0.009924280146288697
medium rare,571,2,0.009804089902302502
onion rings,555,2,0.00952936934461977
5 stars,540,2,0.009271818821792208
dim sum,539,2,0.009254648786937037
dining experience,538,2,0.009237478752081866
wait time,528,2,0.009065778403530159
mashed potatoes,519,2,0.008911248089833622
40 minutes,510,2,0.008756717776137086
bad service,492,2,0.008447657148744013
hot sauce,488,2,0.00837897700932333
french toast,475,2,0.008155766556206109
2 star,471,2,0.008087086416785426
carne asada,469,2,0.008052746347075085
write home,466,2,0.008001236242509572
25 minutes,456,2,0.007829535893957865
chicken sandwich,456,2,0.007829535893957865
credit card,453,2,0.007778025789392353
minute wait,448,2,0.007692175615116498
french fries,447,2,0.007675005580261328
pork belly,443,2,0.007606325440840645
pulled pork,436,2,0.00748613519685445
sweet potato,433,2,0.007434625092288937
2 hours,430,2,0.007383114987723425
front desk,426,2,0.007314434848302742
chinese food,416,2,0.007142734499751034
deep fried,416,2,0.007142734499751034
multiple times,416,2,0.007142734499751034
gluten free,410,2,0.00703971429062001
mediocre food,408,2,0.007005374220909668
portion size,405,2,0.006953864116344156
bad experience,397,2,0.00681650383750279
parking lot,396,2,0.00679933380264762
sour cream,395,2,0.0067821637677924484
crab legs,381,2,0.006541783279820058
food arrived,381,2,0.006541783279820058
grocery store,381,2,0.006541783279820058
salad bar,378,2,0.006490273175254546
bbq sauce,377,2,0.006473103140399375
lacked flavor,377,2,0.006473103140399375
spring rolls,368,2,0.006318572826702838
caesar salad,367,2,0.0063014027918476675
chicken wings,366,2,0.006284232756992496
menu items,358,2,0.006146872478151131
terrible service,355,2,0.006095362373585618
5 star,350,2,0.006009512199309765
soy sauce,344,2,0.00590649199017874
4 stars,337,2,0.005786301746192545
3 4,334,2,0.005734791641627032
grilled cheese,326,2,0.005597431362785666
hash browns,322,2,0.005528751223364984
star rating,322,2,0.005528751223364984
iced tea,306,2,0.005254030665682251
cream cheese,302,2,0.005185350526261568
eye contact,301,2,0.005168180491406398
horrible service,300,2,0.005151010456551227
quality food,299,2,0.005133840421696056
thai food,295,2,0.005065160282275373
10 15,291,2,0.00499648014285469
chicken salad,291,2,0.00499648014285469
fish tacos,291,2,0.00499648014285469
noodle soup,291,2,0.00499648014285469
4 5,290,2,0.004979310107999519
beer selection,290,2,0.004979310107999519
entire time,290,2,0.004979310107999519
yelp reviews,290,2,0.004979310107999519
3 stars,289,2,0.0049621400731443485
luke warm,289,2,0.0049621400731443485
bad day,288,2,0.004944970038289177
2 3,286,2,0.004910629968578837
ten minutes,286,2,0.004910629968578837
15 min,282,2,0.0048419498291581535
eggs benedict,280,2,0.004807609759447812
customer service,3288,2,0.05740524119629171
2 stars,2311,2,0.04034778357805053
10 minutes,2030,2,0.03544180037362292
20 minutes,1838,2,0.03208966950084676
15 minutes,1729,2,0.030186636869947797
30 minutes,1404,2,0.024512457007175654
happy hour,1282,2,0.022382457181765805
nthe food,1202,2,0.02098573598477574
ice cream,1184,2,0.020671473715452974
fried rice,966,2,0.016865408453655046
5 minutes,924,2,0.01613212982523526
fast food,864,2,0.01508458892749271
wait staff,838,2,0.01463065453847094
45 minutes,827,2,0.014438605373884805
fried chicken,801,2,0.013984670984863034
las vegas,766,2,0.013373605461179881
food quality,762,2,0.013303769401330377
mexican food,731,2,0.012762539937496726
1 2,705,2,0.012308605548474955
pad thai,638,2,0.011138851545995775
poor service,638,2,0.011138851545995775
nthe service,625,2,0.01091188435148489
3 times,604,2,0.010545245037274997
medium rare,577,2,0.01007385163329085
dining experience,570,2,0.009951638528554218
1 star,565,2,0.00986434345374234
wait time,562,2,0.009811966408855212
carne asada,555,2,0.009689753304118582
slow service,548,2,0.009567540199381951
saturday night,538,2,0.009392950049758193
friday night,535,2,0.009340573004871065
40 minutes,524,2,0.00914852384028493
mashed potatoes,517,2,0.0090263107355483
dim sum,515,2,0.008991392705623548
french toast,511,2,0.008921556645774046
5 stars,505,2,0.00881680255599979
bad service,503,2,0.00878188452607504
chicken sandwich,491,2,0.00857237634652653
25 minutes,490,2,0.008554917331564153
onion rings,475,2,0.008293032107128517
prime rib,475,2,0.008293032107128517
french fries,466,2,0.008135900972467133
multiple times,464,2,0.008100982942542382
minute wait,460,2,0.008031146882692878
2 star,458,2,0.007996228852768126
sweet potato,458,2,0.007996228852768126
bad experience,451,2,0.007874015748031496
write home,445,2,0.007769261658257241
front desk,444,2,0.007751802643294866
hot sauce,444,2,0.007751802643294866
2 hours,429,2,0.007489917418859228
pork belly,425,2,0.007420081359009725
pulled pork,417,2,0.007280409239310718
portion size,409,2,0.0071407371196117115
chinese food,403,2,0.007035983029837456
credit card,401,2,0.007001064999912705
lacked flavor,399,2,0.006966146969987953
mediocre food,398,2,0.006948687955025577
chicken wings,395,2,0.00689631091013845
food arrived,387,2,0.006756638790439444
deep fried,384,2,0.006704261745552316
gluten free,384,2,0.006704261745552316
crab legs,371,2,0.00647729455104143
grilled cheese,367,2,0.006407458491191927
parking lot,366,2,0.006389999476229551
terrible service,360,2,0.006285245386455296
5 star,359,2,0.006267786371492921
salad bar,352,2,0.0061455732667562895
hash browns,348,2,0.006075737206906786
sour cream,348,2,0.006075737206906786
soy sauce,340,2,0.00593606508720778
20 mins,331,2,0.005778933952546398
caesar salad,331,2,0.005778933952546398
spring rolls,331,2,0.005778933952546398
bbq sauce,328,2,0.00572655690765927
2 5,323,2,0.0056392618328473905
luke warm,319,2,0.005569425772997887
grilled chicken,312,2,0.005447212668261257
bad day,309,2,0.005394835623374129
10 15,308,2,0.005377376608411754
entire time,307,2,0.005359917593449378
grocery store,304,2,0.00530754054856225
3 4,303,2,0.005290081533599875
4 stars,299,2,0.005220245473750371
pretty bad,297,2,0.0051853274438256195
15 mins,296,2,0.0051678684288632435
star review,295,2,0.0051504094139008675
10 mins,293,2,0.005115491383976116
4 5,293,2,0.005115491383976116
taco bell,291,2,0.005080573354051364
cream cheese,290,2,0.005063114339088988
iced tea,290,2,0.005063114339088988
menu items,289,2,0.005045655324126613
fish tacos,287,2,0.005010737294201861
star rating,287,2,0.005010737294201861
food court,286,2,0.004993278279239485
ten minutes,285,2,0.004975819264277109
late night,284,2,0.004958360249314734
egg rolls,283,2,0.004940901234352358
eggs benedict,281,2,0.004905983204427606
happy hour,5745,4,0.03964064667039268
ice cream,4806,4,0.033161522697633984
5 stars,3922,4,0.027061900129030477
4 stars,3877,4,0.026751398980176228
highly recommend,3872,4,0.026716898852525754
fried chicken,3361,4,0.023190985806647486
customer service,3305,4,0.022804584376962193
fried rice,2937,4,0.02026537498188743
las vegas,2858,4,0.01972027296500997
nthe food,2574,4,0.017760665714463143
friendly staff,2312,4,0.015952859025578393
pork belly,2289,4,0.015794158438386222
fast food,2193,4,0.015131755987497154
nthe service,2175,4,0.015007555527955454
4 5,1981,4,0.013668950575117128
dim sum,1953,4,0.013475749860274482
pad thai,1945,4,0.013420549656033728
friendly service,1839,4,0.012689146949843714
pleasantly surprised,1835,4,0.012661546847723337
french toast,1816,4,0.012530446362651541
super friendly,1787,4,0.012330345622278803
wait staff,1743,4,0.012026744498954646
sweet potato,1711,4,0.011805943681991624
mexican food,1678,4,0.011578242839498506
gluten free,1665,4,0.011488542507607278
cooked perfectly,1577,4,0.010881340260958966
pulled pork,1564,4,0.010791639929067738
friday night,1552,4,0.010708839622706605
portion size,1469,4,0.010136137503708764
menu items,1458,4,0.010060237222877725
parking lot,1452,4,0.010018837069697159
late night,1411,4,0.009735936022963285
5 star,1365,4,0.009418534848578939
saturday night,1350,4,0.009315034465627522
10 minutes,1349,4,0.009308134440097428
beer selection,1338,4,0.009232234159266389
chinese food,1303,4,0.008990733265713082
hot sauce,1299,4,0.008963133163592705
mashed potatoes,1297,4,0.008949333112532517
onion rings,1285,4,0.008866532806171383
deep fried,1275,4,0.008797532550870438
spring rolls,1274,4,0.008790632525340344
1 2,1241,4,0.008562931682847226
wait time,1226,4,0.00845943129989581
chicken sandwich,1206,4,0.00832143078929392
dining experience,1196,4,0.008252430533992976
carne asada,1182,4,0.008155830176571652
delicious food,1163,4,0.008024729691499859
15 minutes,1139,4,0.007859129078777592
top notch,1126,4,0.007769428746886364
prime rib,1124,4,0.007755628695826175
chicken wings,1116,4,0.007700428491585419
green tea,1086,4,0.007493427725682585
noodle soup,1083,4,0.007472727649092302
perfectly cooked,1069,4,0.00737612729167098
bit pricey,1053,4,0.007265726883189468
5 5,1028,4,0.007093226244937106
date night,1020,4,0.007038026040696351
lunch special,1016,4,0.007010425938575973
absolutely delicious,1010,4,0.006969025785395406
french fries,1006,4,0.006941425683275028
20 minutes,1000,4,0.006900025530094461
outdoor seating,998,4,0.0068862254790342725
portion sizes,993,4,0.0068517253513838
excellent service,987,4,0.006810325198203233
medium rare,977,4,0.006741324942902289
grilled cheese,953,4,0.006575724330180022
thai food,930,4,0.006417023742987849
quick bite,921,4,0.006354923513216999
live music,915,4,0.006313523360036432
eggs benedict,914,4,0.0063066233345063375
fish tacos,910,4,0.00627902323238596
super nice,902,4,0.006223823028145204
4 star,900,4,0.006210022977085015
nthe restaurant,899,4,0.006203122951554921
huge fan,887,4,0.006120322645193787
nthe menu,887,4,0.006120322645193787
nice touch,886,4,0.006113422619663693
milk tea,882,4,0.006085822517543315
30 minutes,880,4,0.006072022466483126
caesar salad,878,4,0.006058222415422937
short rib,871,4,0.006009922236712276
potato fries,862,4,0.005947822006941426
grilled chicken,847,4,0.0058443216239900085
salad bar,837,4,0.0057753213686890644
nthe staff,836,4,0.005768421343158969
strip mall,835,4,0.005761521317628875
goat cheese,829,4,0.005720121164448308
nice atmosphere,826,4,0.005699421087858025
comfort food,819,4,0.005651120909147364
lunch time,817,4,0.005637320858087175
bbq sauce,815,4,0.005623520807026986
reasonable prices,810,4,0.0055890206793765135
fast service,808,4,0.005575220628316325
hash browns,797,4,0.005499320347485286
dipping sauce,787,4,0.005430320092184341
miso soup,787,4,0.005430320092184341
reasonable price,787,4,0.005430320092184341
food court,786,4,0.005423420066654246
indian food,785,4,0.005416520041124152
customer service,8382,1,0.09301861038053068
20 minutes,3743,1,0.041537659109320724
10 minutes,3715,1,0.04122693122926169
15 minutes,3552,1,0.03941805107034657
30 minutes,2753,1,0.03055120906437616
5 minutes,1895,1,0.0210296190254242
45 minutes,1689,1,0.018743549622132705
horrible service,1665,1,0.018477211439224955
worst service,1547,1,0.017167715373261866
1 star,1525,1,0.016923572038929764
terrible service,1496,1,0.016601746734582902
bad service,1442,1,0.016002485823040473
poor service,1279,1,0.014193605664125357
food poisoning,1273,1,0.01412702111839842
las vegas,1264,1,0.014027144299808015
fast food,1227,1,0.013616539601158571
ice cream,1188,1,0.013183740053933482
2 hours,1156,1,0.012828622476723152
happy hour,1149,1,0.012750940506708393
credit card,1124,1,0.012473504899512823
front desk,1095,1,0.012151679595165962
fried rice,1070,1,0.011874243987970393
3 times,1065,1,0.011818756866531279
bad experience,1051,1,0.011663392926501759
worst experience,1035,1,0.011485834137896594
40 minutes,1024,1,0.011363762470730544
wait staff,997,1,0.011064132014959328
nthe food,991,1,0.01099754746923239
25 minutes,916,1,0.010165240647645681
1 2,909,1,0.010087558677630922
mexican food,863,1,0.009577077160391073
minute wait,815,1,0.009044400794575578
dining experience,771,1,0.008556114125911375
horrible experience,767,1,0.008511724428760085
food quality,754,1,0.008367457913018388
friday night,749,1,0.008311970791579274
slow service,744,1,0.00825648367014016
saturday night,724,1,0.008034535184383705
chinese food,722,1,0.008012340335808058
extremely rude,715,1,0.007934658365793299
worst customer,695,1,0.007712709880036844
multiple times,663,1,0.007357592302826514
0 stars,658,1,0.0073021051813874
wait time,644,1,0.007146741241357881
20 mins,637,1,0.0070690592713431215
parking lot,636,1,0.007057961847055298
ten minutes,635,1,0.0070468644227674754
horrible customer,628,1,0.006969182452752716
30 mins,616,1,0.0068360133612988426
pad thai,598,1,0.006636259724118032
10 mins,597,1,0.00662516229983021
taco bell,577,1,0.006403213814073753
15 mins,566,1,0.006281142146907703
bad food,560,1,0.006214557601180766
20 min,556,1,0.006170167904029474
eye contact,547,1,0.006070291085439069
poor customer,543,1,0.006025901388287779
gluten free,542,1,0.006014803963999955
1 hour,536,1,0.005948219418273019
terrible experience,526,1,0.005837245175394791
30 min,519,1,0.005759563205380031
extremely disappointed,519,1,0.005759563205380031
15 min,515,1,0.00571517350822874
medium rare,511,1,0.005670783811077449
french fries,492,1,0.005459932749608816
carne asada,476,1,0.005282373961003651
prime rib,472,1,0.0052379842638523594
pizza hut,468,1,0.005193594566701069
onion rings,461,1,0.005115912596686309
mashed potatoes,459,1,0.005093717748110664
food arrived,457,1,0.005071522899535018
chicken sandwich,456,1,0.005060425475247195
fried chicken,454,1,0.005038230626671549
sour cream,454,1,0.005038230626671549
empty tables,449,1,0.004982743505232435
hot sauce,447,1,0.00496054865665679
gift card,444,1,0.004927256383793321
10 min,443,1,0.004916158959505499
entire time,440,1,0.00488286668664203
worst food,440,1,0.00488286668664203
dim sum,439,1,0.0048717692623542076
poor quality,437,1,0.004849574413778562
half hour,425,1,0.0047164053223246885
horrible food,425,1,0.0047164053223246885
terrible customer,406,1,0.004505554260856056
5 stars,402,1,0.004461164563704764
cold food,394,1,0.004372385169402182
mediocre food,393,1,0.004361287745114359
bad customer,392,1,0.004350190320826536
months ago,392,1,0.004350190320826536
10 15,391,1,0.004339092896538713
3 4,391,1,0.004339092896538713
4 times,386,1,0.004283605775099599
terrible food,385,1,0.004272508350811777
2 people,384,1,0.004261410926523954
deep fried,382,1,0.004239216077948308
food service,381,1,0.0042281186536604854
chicken wings,379,1,0.00420592380508484
quality food,376,1,0.004172631532221372
nthe service,374,1,0.0041504366836457255
happy hour,5366,4,0.040678017496247554
ice cream,4066,4,0.03082311202753309
5 stars,3727,4,0.02825325590915293
4 stars,3598,4,0.027275346058795884
highly recommend,3223,4,0.02443258486589748
las vegas,2836,4,0.021498855314826325
customer service,2766,4,0.020968206558818623
fried rice,2649,4,0.020081265066634324
nthe food,2595,4,0.019671907454856953
fried chicken,2417,4,0.01832254347529451
friendly staff,2175,4,0.01648801491881074
nthe service,2140,4,0.01622269054080689
fast food,2139,4,0.016215109844292492
pad thai,1847,4,0.014001546462088937
pork belly,1801,4,0.013652834422426733
sweet potato,1786,4,0.013539123974710797
pulled pork,1738,4,0.0131752505420198
wait staff,1678,4,0.012720408751156057
beer selection,1640,4,0.012432342283609017
friendly service,1638,4,0.012417180890580226
pleasantly surprised,1635,4,0.01239443880103704
french toast,1623,4,0.01230347044286429
mexican food,1579,4,0.011969919796230877
gluten free,1577,4,0.011954758403202086
super friendly,1475,4,0.01118152735873372
dim sum,1455,4,0.011029913428445805
cooked perfectly,1420,4,0.010764589050441954
friday night,1382,4,0.010476522582894917
onion rings,1364,4,0.010340070045635794
deep fried,1361,4,0.010317327956092606
4 5,1358,4,0.01029458586654942
late night,1344,4,0.010188456115347877
chinese food,1307,4,0.009907970344315236
5 star,1289,4,0.009771517807056112
spring rolls,1278,4,0.00968813014539776
dining experience,1256,4,0.009521354822081054
1 2,1241,4,0.009407644374365117
mashed potatoes,1233,4,0.009346998802249951
parking lot,1221,4,0.009256030444077202
saturday night,1213,4,0.009195384871962036
menu items,1188,4,0.009005867459102142
top notch,1160,4,0.008793607956699062
hot sauce,1141,4,0.008649574722925542
green tea,1133,4,0.008588929150810377
prime rib,1110,4,0.008414573130979274
perfectly cooked,1102,4,0.008353927558864108
10 minutes,1074,4,0.008141668056461028
portion size,1041,4,0.007891505071485968
15 minutes,1037,4,0.007861182285428385
carne asada,1025,4,0.007770213927255637
goat cheese,996,4,0.00755037372833816
delicious food,992,4,0.007520050942280577
thai food,982,4,0.00744424397713662
fish tacos,963,4,0.0073002107433631
chicken wings,962,4,0.007292630046848704
excellent service,961,4,0.0072850493503343085
wait time,955,4,0.007239565171247934
bit pricey,947,4,0.007178919599132768
french fries,939,4,0.0071182740270176025
potato fries,937,4,0.007103112633988811
grilled cheese,936,4,0.007095531937474415
eggs benedict,906,4,0.006868111042042543
medium rare,906,4,0.006868111042042543
absolutely delicious,893,4,0.006769561987355398
crab legs,889,4,0.006739239201297815
20 minutes,876,4,0.006640690146610671
nice touch,872,4,0.006610367360553087
lunch special,848,4,0.00642843064420759
nthe staff,838,4,0.0063526236790636325
outdoor seating,838,4,0.0063526236790636325
huge fan,836,4,0.006337462286034841
4 star,821,4,0.006223751838318904
live music,820,4,0.006216171141804509
thin crust,806,4,0.0061100413906029685
date night,794,4,0.00601907303243022
strip mall,794,4,0.00601907303243022
bbq sauce,791,4,0.005996330942887033
noodle soup,790,4,0.005988750246372637
nthe restaurant,778,4,0.005897781888199888
chicken sandwich,777,4,0.005890201191685492
grilled chicken,775,4,0.005875039798656701
nice atmosphere,775,4,0.005875039798656701
bar food,773,4,0.0058598784056279095
cream cheese,773,4,0.0058598784056279095
caesar salad,767,4,0.005814394226541534
reasonable prices,766,4,0.005806813530027139
30 minutes,762,4,0.005776490743969556
comfort food,759,4,0.0057537486544263685
dipping sauce,755,4,0.005723425868368786
pretty decent,751,4,0.005693103082311203
salad bar,749,4,0.005677941689282411
blue cheese,746,4,0.005655199599739224
indian food,746,4,0.005655199599739224
portion sizes,746,4,0.005655199599739224
food court,743,4,0.005632457510196037
fast service,738,4,0.005594554027624058
5 5,734,4,0.005564231241566475
highly recommended,729,4,0.005526327758994497
nthe menu,720,4,0.005458101490364934
hash browns,717,4,0.005435359400821747
customer service,10073,1,0.09985823758587531
20 minutes,4252,1,0.042152012927146015
10 minutes,4202,1,0.041656340150486255
15 minutes,3887,1,0.03853360165752977
30 minutes,3245,1,0.03216916320521844
5 minutes,1937,1,0.019202363367799114
